station_m,axial_n,shear_n,moment_nm,stress_mpa
-1.1287317396002883,1953.7292394280184,0.8531992513116546,0.07496343612743576,3.3076273098106284
-1.1287317196002884,1937.3111033596178,0.9078948126410828,0.0749634537383616,3.2798660623072857
-1.1283500089999998,1937.3111033596178,0.9078948126410828,0.07531000637827638,3.279884959555952
-1.1228933433333332,1937.3111033596178,0.9078948126410828,0.08026407903669155,3.2801551013241967
-1.1228933233333334,1902.0200211822792,1.025108709053521,0.08026409836667864,3.2204817937398857
-1.1030200087999997,1902.0200211822792,1.025108709053521,0.10063634629610158,3.221592676736208
-1.1002286351674353,1902.0200211822792,1.025108709053521,0.10349780119487069,3.2217487096689896
-1.1002286151674354,1884.738293915174,1.0818300851596565,0.10349782226419993,3.19252722534935
-1.09956001,1884.738293915174,1.0818300851596565,0.10422113709945181,3.192566667150483
-1.0995599900000002,1884.738293915174,2.290279506656817,0.10422112502128907,3.1925666664918704
-1.0922985323357373,1884.738293915174,2.290279506656817,0.08759585762698026,3.1916601034595704
-1.0922985123357374,1879.2921844420077,2.272489002967814,0.08759581201742069,3.1824513334476934
-1.0792374058843412,1879.2921844420077,2.272489002967814,0.05793259089109061,3.18083382083546
-1.0792373858843414,1866.6640237101196,2.231522534797185,0.057932545892874554,3.1594809981677816
-1.0776900085999999,1866.6640237101196,2.231522534797185,0.05448300372904971,3.1592928972891667
-1.0696233354793487,1866.6640237101196,2.231522534797185,0.03651071577564449,3.1583128822627633
-1.0696233154793489,1848.6678090607795,2.1734418580230845,0.036510671832105636,3.12788327542156
-1.0558674623645874,1848.6678090607795,2.1734418580230845,0.0070044022053730596,3.1262743212537725
-1.0558674423645875,1828.9647671140933,2.110322338077108,0.007004362313573639,3.0929586588419875
-1.0523600083999998,1828.9647671140933,2.110322338077108,0.0027033606877130195,3.092724128534391
-1.0372034153414005,1828.9647671140933,2.110322338077108,0.03296499186091246,3.094374271985804
-1.0372033953414006,1810.402464996898,2.0514569828268434,0.03296503335498066,3.0629874786349847
-1.0270300082,1810.402464996898,2.0514569828268434,0.053797787926922025,3.0641234727040096
-1.0224016526712245,1810.402464996898,2.0514569828268434,0.06328377618074939,3.0646407363408454
-1.0224016326712246,1783.8075681098019,1.9678010769112353,0.06328381634250173,3.0196717154168837
-1.0032735004170834,1783.8075681098019,1.9678010769112353,0.10090676810881163,3.021723266013237
-1.0032734804170835,1764.8270502242292,1.9087255846743465,0.10090680686332826,2.9896293159997125
-1.0017000079999998,1764.8270502242292,1.9087255846743465,0.10390936333100759,2.9897930430924218
-0.979151792486605,1764.8270502242292,1.9087255846743465,0.1469401361106008,2.992139478005499
-0.9791517724866049,1731.5884189716526,1.8066610363566964,0.14694017326037231,2.935936638432774
